Order_ID,Product_ID,Quantity,Unit_Price,Discount,Customer_ID,Order_Date,Sales_Channel,Payment_Method,Customer_Name,Customer_Segment,City,Province,Region,Product_Name,Category,Subcategory,unit_price_product,Cost_Per_Unit,Gross_Sales,Discount_Amount,Net_Sales,Total_Cost,Profit
ORD-02796,PROD-0010,7,30.5,0.05,CUST-0421,2025-07-31,In-Store,Credit Card,Zoe King,Corporate,Mississauga,Ontario,Central,Apex Conference Mic,Electronics,Audio,30.5,17.24,213.5,10.68,202.82,120.68,82.14
ORD-02796,PROD-0059,2,88.97,0.0,CUST-0421,2025-07-31,In-Store,Credit Card,Zoe King,Corporate,Mississauga,Ontario,Central,Evergreen Envelope Box,Office Supplies,Mailroom,88.97,61.32,177.94,0.0,177.94,122.64,55.3
ORD-02797,PROD-0077,1,252.19,0.15,CUST-0354,2025-01-21,In-Store,Debit Card,Olivia Garcia,Consumer,Calgary,Alberta,West,Pioneer Candle Set,Home & Kitchen,Decor,252.19,161.48,252.19,37.83,214.36,161.48,52.88
ORD-02797,PROD-0085,3,15.51,0.2,CUST-0354,2025-01-21,In-Store,Debit Card,Olivia Garcia,Consumer,Calgary,Alberta,West,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,46.53,9.31,37.22,28.68,8.54
ORD-02797,PROD-0106,3,24.47,0.0,CUST-0354,2025-01-21,In-Store,Debit Card,Olivia Garcia,Consumer,Calgary,Alberta,West,Apex Baseball Cap,Apparel,Accessories,24.47,12.34,73.41,0.0,73.41,37.02,36.39
ORD-02798,PROD-0091,2,213.39,0.0,CUST-0567,2025-05-03,Marketplace,Credit Card,Jackson Patel,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Harbor Camping Lantern,Sports & Outdoors,Outdoor Gear,213.39,103.08,426.78,0.0,426.78,206.16,220.62
ORD-02798,PROD-0064,6,239.47,0.05,CUST-0567,2025-05-03,Marketplace,Credit Card,Jackson Patel,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Vista Electric Kettle,Home & Kitchen,Appliances,239.47,122.7,1436.82,71.84,1364.98,736.2,628.78
ORD-02799,PROD-0111,5,17.21,0.15,CUST-0309,2024-05-04,Online,Debit Card,Liam Wilson,Home Office,Halifax,Nova Scotia,Atlantic,Summit Rain Jacket,Apparel,Outerwear,17.21,12.13,86.05,12.91,73.14,60.65,12.49
ORD-02800,PROD-0098,1,232.83,0.0,CUST-0253,2024-04-07,Online,Debit Card,Amelia Campbell,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Northwind Phone Mount,Sports & Outdoors,Cycling,232.83,160.65,232.83,0.0,232.83,160.65,72.18
ORD-02800,PROD-0077,1,252.19,0.0,CUST-0253,2024-04-07,Online,Debit Card,Amelia Campbell,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Pioneer Candle Set,Home & Kitchen,Decor,252.19,161.48,252.19,0.0,252.19,161.48,90.71
ORD-02800,PROD-0011,1,199.78,0.0,CUST-0253,2024-04-07,Online,Debit Card,Amelia Campbell,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Evergreen Portable SSD,Electronics,Computing,199.78,130.76,199.78,0.0,199.78,130.76,69.02
ORD-02801,PROD-0009,4,122.59,0.1,CUST-0478,2025-02-12,Online,Debit Card,Sofia Martin,Consumer,Victoria,British Columbia,West,Nova Sound Bar,Electronics,Audio,122.59,87.97,490.36,49.04,441.32,351.88,89.44
ORD-02801,PROD-0102,5,121.36,0.15,CUST-0478,2025-02-12,Online,Debit Card,Sofia Martin,Consumer,Victoria,British Columbia,West,Cedar Training Hoodie,Apparel,Athleisure,121.36,77.51,606.8,91.02,515.78,387.55,128.23
ORD-02801,PROD-0040,4,623.68,0.05,CUST-0478,2025-02-12,Online,Debit Card,Sofia Martin,Consumer,Victoria,British Columbia,West,Vista Mirror,Furniture,Decor,623.68,368.36,2494.72,124.74,2369.98,1473.44,896.54
ORD-02802,PROD-0064,6,239.47,0.15,CUST-0223,2024-11-03,Online,Credit Card,Ava Lewis,Consumer,Edmonton,Alberta,West,Vista Electric Kettle,Home & Kitchen,Appliances,239.47,122.7,1436.82,215.52,1221.3,736.2,485.1
ORD-02802,PROD-0042,2,31.42,0.0,CUST-0223,2024-11-03,Online,Credit Card,Ava Lewis,Consumer,Edmonton,Alberta,West,Cedar Copy Paper Box,Office Supplies,Paper,31.42,16.24,62.84,0.0,62.84,32.48,30.36
ORD-02802,PROD-0020,3,43.92,0.05,CUST-0223,2024-11-03,Online,Credit Card,Ava Lewis,Consumer,Edmonton,Alberta,West,Lumen Wireless Dock,Electronics,Mobile,43.92,30.51,131.76,6.59,125.17,91.53,33.64
ORD-02803,PROD-0090,6,235.91,0.0,CUST-0336,2025-11-18,Online,Credit Card,Thomas Young,Consumer,Hamilton,Ontario,Central,Cedar Carry-On Scale,Sports & Outdoors,Travel,235.91,118.82,1415.46,0.0,1415.46,712.92,702.54
ORD-02803,PROD-0018,7,252.09,0.1,CUST-0336,2025-11-18,Online,Credit Card,Thomas Young,Consumer,Hamilton,Ontario,Central,Cedar Power Bank,Electronics,Mobile,252.09,132.93,1764.63,176.46,1588.17,930.51,657.66
ORD-02803,PROD-0038,1,539.34,0.0,CUST-0336,2025-11-18,Online,Credit Card,Thomas Young,Consumer,Hamilton,Ontario,Central,Northwind Floor Lamp,Furniture,Decor,539.34,298.45,539.34,0.0,539.34,298.45,240.89
ORD-02804,PROD-0055,3,64.0,0.0,CUST-0345,2024-08-25,Online,Cash,Scarlett Brown,Consumer,Montreal,Quebec,East,Harbor Planner,Office Supplies,Organization,64.0,44.65,192.0,0.0,192.0,133.95,58.05
ORD-02804,PROD-0078,6,242.21,0.05,CUST-0345,2024-08-25,Online,Cash,Scarlett Brown,Consumer,Montreal,Quebec,East,Cedar Wall Art, HOME & KITCHEN ,Decor,242.21,160.98,1453.26,72.66,1380.6,965.88,414.72
ORD-02804,PROD-0103,6,39.33,0.05,CUST-0345,2024-08-25,Online,Cash,Scarlett Brown,Consumer,Montreal,Quebec,East,Harbor Jogger Pants,Apparel,Athleisure,39.33,18.85,235.98,11.8,224.18,113.1,111.08
ORD-02804,PROD-0014,8,22.81,0.25,CUST-0345,2024-08-25,Online,Cash,Scarlett Brown,Consumer,Montreal,Quebec,East,Northwind Router,Electronics,Computing,22.81,20.87,182.48,45.62,136.86,166.96,-30.1
ORD-02805,PROD-0113,1,38.39,0.1,CUST-0035,2025-10-26,Phone Order,Credit Card,Sofia Wilson,Corporate,Mississauga,Ontario,Central,Pioneer Fleece Pullover,Apparel,Outerwear,38.39,18.67,38.39,3.84,34.55,18.67,15.88
ORD-02805,PROD-0001,1,101.47,0.15,CUST-0035,2025-10-26,Phone Order,Credit Card,Sofia Wilson,Corporate,Mississauga,Ontario,Central,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,101.47,15.22,86.25,54.81,31.44
ORD-02806,PROD-0074,8,49.38,0.0,CUST-0460,2025-09-22,Online,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Northwind Utility Cart,Home & Kitchen,Storage,49.38,34.89,395.04,0.0,395.04,279.12,115.92
ORD-02806,PROD-0043,4,81.04,0.15,CUST-0460,2025-09-22,Online,Credit Card,Isla Campbell,small business,Mississauga,Ontario,Central,Harbor Sticky Notes,Office Supplies,Paper,81.04,53.68,324.16,48.62,275.54,214.72,60.82
ORD-02807,PROD-0033,4,74.33,0.0,CUST-0298,2024-01-07,Online,PayPal,Chloe Thompson,Corporate,Halifax,Nova Scotia,Atlantic,Nova Drawer Unit,Furniture,Storage,74.33,39.6,297.32,0.0,297.32,158.4,138.92
ORD-02807,PROD-0016,7,349.12,10.0,CUST-0298,2024-01-07,Online,PayPal,Chloe Thompson,Corporate,Halifax,Nova Scotia,Atlantic,Vista Phone Charger,Electronics,Mobile,349.12,194.38,2443.84,244.38,2199.46,1360.66,838.8
ORD-02808,PROD-0007,3,117.78,0.2,CUST-0494,2025-11-07,In-Store,Cash,Lucas King,Consumer,Edmonton,Alberta,West,Harbor Noise Cancelling Headset,Electronics,Audio,117.78,102.71,353.34,70.67,282.67,308.13,-25.46
ORD-02809,PROD-0054,1,54.96,0.05,CUST-0174,2024-03-16,In-Store,Gift Card,Thomas White,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Cedar Label Maker,Office Supplies,Organization,54.96,36.8,54.96,2.75,52.21,36.8,15.41
ORD-02810,PROD-0107,3,75.08,0.0,CUST-0184,2024-02-16,Online,Credit Card,William Smith,Consumer,Halifax,Nova Scotia,Atlantic,Evergreen Canvas Tote,Apparel,Accessories,75.08,48.83,225.24,0.0,225.24,146.49,78.75
ORD-02810,PROD-0075,1,207.96,0.05,CUST-0184,2024-02-16,Online,Credit Card,William Smith,Consumer,Halifax,Nova Scotia,Atlantic,Summit Vacuum Canister,Home & Kitchen,Storage,207.96,147.6,207.96,10.4,197.56,147.6,49.96
ORD-02811,PROD-0038,5,539.34,0.0,CUST-0216,2025-04-15,Online,Credit Card,James Smith,Consumer,Vancouver,British Columbia,West,Northwind Floor Lamp,Furniture,Decor,539.34,298.45,2696.7,0.0,2696.7,1492.25,1204.45
ORD-02812,PROD-0056,1,6.43,0.1,CUST-0460,2024-10-20,In-Store,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Lumen Packing Tape,Office Supplies,Mailroom,6.43,4.13,6.43,0.64,5.79,4.13,1.66
ORD-02813,PROD-0009,7,122.59,0.0,CUST-0548,2025-03-01,Marketplace,PayPal,Ella Moore,Corporate,Quebec City,Quebec,East,Nova Sound Bar,Electronics,Audio,122.59,87.97,858.13,0.0,858.13,615.79,242.34
ORD-02813,PROD-0119,5,153.1,0.05,CUST-0548,2025-03-01,Marketplace,PayPal,Ella Moore,Corporate,Quebec City,Quebec,East,Evergreen Trail Shoes,Apparel,Footwear,153.1,76.54,765.5,38.28,727.22,382.7,344.52
ORD-02814,PROD-0118,4,20.34,0.15,CUST-0079,2025-09-14,Online,Credit Card,Noah Foster,Small Business,Victoria,British Columbia,West,Apex Slip-On Shoes,Apparel,Footwear,20.34,12.38,81.36,12.2,69.16,49.52,19.64
ORD-02815,PROD-0111,3,17.21,0.0,CUST-0366,2024-04-01,In-Store,Credit Card,Lily Moore,Corporate,Calgary,Alberta,West,Summit Rain Jacket,Apparel,Outerwear,17.21,12.13,51.63,0.0,51.63,36.39,15.24
ORD-02815,PROD-0069,2,203.59,0.0,CUST-0366,2024-04-01,In-Store,Credit Card,Lily Moore,Corporate,Calgary,Alberta,West,Nova Serving Bowl,Home & Kitchen,Dining,203.59,138.46,407.18,0.0,407.18,276.92,130.26
ORD-02816,PROD-0066,2,239.7,0.1,CUST-0262,2024-02-07,In-Store,Credit Card,Zoe Campbell,Corporate,Winnipeg,Manitoba,Prairies,Cedar Dinnerware Set,Home & Kitchen,Dining,239.7,162.88,479.4,47.94,431.46,325.76,105.7
ORD-02816,PROD-0001,4,101.47,0.1,CUST-0262,2024-02-07,In-Store,Credit Card,Zoe Campbell,Corporate,Winnipeg,Manitoba,Prairies,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,405.88,40.59,365.29,219.24,146.05
ORD-02816,PROD-0045,2,49.53,0.1,CUST-0262,2024-02-07,In-Store,Credit Card,Zoe Campbell,Corporate,Winnipeg,Manitoba,Prairies,Nova Shipping Labels,Office Supplies,Paper,49.53,32.66,99.06,9.91,89.15,65.32,23.83
ORD-02817,PROD-0032,4,300.73,0.15,CUST-0267,2024-10-04,In-Store,Debit Card,Zoe Nguyen,Corporate,Ottawa,Ontario,Central,Lumen Storage Bench,Furniture,Storage,300.73,181.39,1202.92,180.44,1022.48,725.56,296.92
ORD-02817,PROD-0078,1,242.21,0.05,CUST-0267,2024-10-04,In-Store,Debit Card,Zoe Nguyen,Corporate,Ottawa,Ontario,Central,Cedar Wall Art,Home & Kitchen,Decor,242.21,160.98,242.21,12.11,230.1,160.98,69.12
ORD-02818,PROD-0107,5,75.08,0.1,CUST-0485,2024-01-03,Online,Credit Card,William Thomas,Small Business,Mississauga,Ontario,Central,Evergreen Canvas Tote,Apparel,Accessories,75.08,48.83,375.4,37.54,337.86,244.15,93.71
ORD-02819,PROD-0098,1,232.83,0.15,CUST-0327,2024-11-15,Online,Credit Card,Mason Jackson,Consumer,Halifax,Nova Scotia,Atlantic,Northwind Phone Mount,Sports & Outdoors,Cycling,232.83,160.65,232.83,34.92,197.91,160.65,37.26
ORD-02820,PROD-0027,3,475.67,0.05,CUST-0560,2024-06-02,Online,PayPal,James Moore,Consumer,Vancouver,British Columbia,West,Summit Guest Chair,Furniture,Seating,475.67,240.18,1427.01,71.35,1355.66,720.54,635.12
ORD-02821,PROD-0071,7,103.4,0.1,CUST-0165,2024-02-10,Online,Credit Card,Daniel Harris,Consumer,Saskatoon,Saskatchewan,Prairies,Evergreen Food Container Set,Home & Kitchen,Storage,103.4,72.89,723.8,72.38,651.42,510.23,141.19
ORD-02821,PROD-0052,4,34.51,0.0,CUST-0165,2024-02-10,Online,Credit Card,Daniel Harris,Consumer,Saskatoon,Saskatchewan,Prairies,Vista Document Tray,Office Supplies,Organization,34.51,23.4,138.04,0.0,138.04,93.6,44.44
ORD-02821,PROD-0088,2,225.31,0.05,CUST-0165,2024-02-10,Online,Credit Card,Daniel Harris,Consumer,Saskatoon,Saskatchewan,Prairies,Vista Packing Cube Set,Sports & Outdoors,Travel,225.31,111.88,450.62,22.53,428.09,223.76,204.33
ORD-02822,PROD-0116,2,134.64,0.05,CUST-0156,2025-02-05,Online,Debit Card,Emily King,Corporate,Toronto,Ontario,Central,Lumen Running Shoes,Apparel,Footwear,134.64,71.22,269.28,13.46,255.82,142.44,113.38
ORD-02822,PROD-0049,3,82.88,0.15,CUST-0156,2025-02-05,Online,Debit Card,Emily King,Corporate,Toronto,Ontario,Central,Atlas Highlighter Pack,Office Supplies,Writing,82.88,39.33,248.64,37.3,211.34,117.99,93.35
ORD-02823,PROD-0025,3,405.16,0.05,CUST-0243,2024-12-16,In-Store,Credit Card,Zoe Harris,Home Office,Winnipeg,Manitoba,Prairies,Atlas Meeting Table,Furniture,Office,405.16,272.93,1215.48,60.77,1154.71,818.79,335.92
ORD-02824,PROD-0099,5,122.4,0.05,CUST-0270,2024-01-22,In-Store,Debit Card,Liam Mitchell,Consumer,Quebec City,Quebec,East,Summit Repair Kit,Sports & Outdoors,Cycling,122.4,68.36,612.0,30.6,581.4,341.8,239.6
ORD-02825,PROD-0022,1,618.78,0.1,CUST-0518,2025-09-11,In-Store,Gift Card,Mia Garcia,Consumer,Mississauga,Ontario,Central,Apex Executive Desk,Furniture,Office,618.78,418.07,618.78,61.88,556.9,418.07,138.83
ORD-02826,PROD-0106,6,24.47,0.0,CUST-0121,2025-09-05,In-Store,Credit Card,Nathan Garcia,Small Business,Vancouver,British Columbia,West,Apex Baseball Cap,Apparel,Accessories,24.47,12.34,146.82,0.0,146.82,74.04,72.78
ORD-02826,PROD-0089,1,180.92,0.0,CUST-0121,2025-09-05,In-Store,Credit Card,Nathan Garcia,Small Business,Vancouver,British Columbia,West,Pioneer Cooler Bag,Sports & Outdoors,Travel,180.92,94.42,180.92,0.0,180.92,94.42,86.5
ORD-02826,PROD-0081,4,167.73,0.15,CUST-0121,2025-09-05,In-Store,Credit Card,Nathan Garcia,Small Business,Vancouver,British Columbia,West,Nova Yoga Mat,Sports & Outdoors,Fitness,167.73,82.71,670.92,100.64,570.28,330.84,239.44
ORD-02827,PROD-0044,3,9.04,0.05,CUST-0400,2025-01-22,Online,Credit Card,Ava Evans,Home Office,Calgary,Alberta,West,Lumen Sketch Pad,Office Supplies,Paper,9.04,6.49,27.12,1.36,25.76,19.47,6.29
ORD-02828,PROD-0052,2,34.51,0.05,CUST-0409,2024-09-03,Online,Credit Card,Isla Roberts,Small Business,Fredericton,New Brunswick,Atlantic,Vista Document Tray,Office Supplies,Organization,34.51,23.4,69.02,3.45,65.57,46.8,18.77
ORD-02828,PROD-0005,4,34.21,0.2,CUST-0409,2024-09-03,Online,Credit Card,Isla Roberts,Small Business,Fredericton,New Brunswick,Atlantic,Pioneer Webcam,Electronics,Accessories,34.21,23.17,136.84,27.37,109.47,92.68,16.79
ORD-02829,PROD-0001,2,101.47,0.0,CUST-0151,2024-01-19,Online,Debit Card,Liam Johnson,Home Office,Hamilton,Ontario,Central,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,202.94,0.0,202.94,109.62,93.32
ORD-02829,PROD-0061,4,132.61,0.0,CUST-0151,2024-01-19,Online,Debit Card,Liam Johnson,Home Office,Hamilton,Ontario,Central,Atlas Blender,Home & Kitchen,Appliances,132.61,64.11,530.44,0.0,530.44,256.44,274.0
ORD-02830,PROD-0082,6,177.09,0.0,CUST-0059,2025-06-28,In-Store,Debit Card,Jackson Brown,Consumer, WINNIPEG ,Manitoba,Prairies,Apex Resistance Bands,Sports & Outdoors,Fitness,177.09,125.15,1062.54,0.0,1062.54,750.9,311.64
ORD-02831,PROD-0044,1,9.04,0.0,CUST-0066,2024-10-23,Online,Credit Card,Liam Walker,Home Office,Toronto,Ontario,Central,Lumen Sketch Pad,Office Supplies,Paper,9.04,6.49,9.04,0.0,9.04,6.49,2.55
ORD-02831,PROD-0094,6,69.53,0.05,CUST-0066,2024-10-23,Online,Credit Card,Liam Walker,Home Office,Toronto,Ontario,Central,Apex Insulated Bottle,Sports & Outdoors,Outdoor Gear,69.53,36.49,417.18,20.86,396.32,218.94,177.38
ORD-02832,PROD-0090,4,235.91,0.05,CUST-0397,2025-02-21,Online,Credit Card,Mia Thompson,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Cedar Carry-On Scale,Sports & Outdoors,Travel,235.91,118.82,943.64,47.18,896.46,475.28,421.18
ORD-02833,PROD-0010,2,30.5,0.0,CUST-0003,2025-01-07,Online,Credit Card,Olivia Brown,Consumer,Toronto,Ontario,Central,Apex Conference Mic,Electronics,Audio,30.5,17.24,61.0,0.0,61.0,34.48,26.52
ORD-02833,PROD-0095,3,23.73,0.05,CUST-0003,2025-01-07,Online,Credit Card,Olivia Brown,Consumer,Toronto,Ontario,Central,Evergreen Trail Backpack,Sports & Outdoors,Outdoor Gear,23.73,12.5,71.19,3.56,67.63,37.5,30.13
ORD-02833,PROD-0069,2,203.59,0.0,CUST-0003,2025-01-07,Online,Credit Card,Olivia Brown,Consumer,Toronto,Ontario,Central,Nova Serving Bowl,Home & Kitchen,Dining,203.59,138.46,407.18,0.0,407.18,276.92,130.26
ORD-02834,PROD-0051,2,76.8,0.0,CUST-0398,2025-06-13,Online,Credit Card,Daniel Patel,Corporate,Quebec City,Quebec,East,Summit Binder Set,Office Supplies,Organization,76.8,51.25,153.6,0.0,153.6,102.5,51.1
ORD-02834,PROD-0031,5,193.53,0.05,CUST-0398,2025-06-13,Online,Credit Card,Daniel Patel,Corporate,Quebec City,Quebec,East,Harbor File Cabinet,Furniture,Storage,193.53,103.87,967.65,48.38,919.27,519.35,399.92
ORD-02834,PROD-0006,1,149.77,0.05,CUST-0398,2025-06-13,Online,Credit Card,Daniel Patel,Corporate,Quebec City,Quebec,East,Cedar Bluetooth Speaker,Electronics,Audio,149.77,72.45,149.77,7.49,142.28,72.45,69.83
ORD-02835,PROD-0070,3,225.17,0.0,CUST-0090,2025-10-24,In-Store,Credit Card,Thomas Edwards,Consumer,Halifax,Nova Scotia,Atlantic,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,675.51,0.0,675.51,479.43,196.08
ORD-02836,PROD-0104,4,154.09,0.1,CUST-0222,2025-08-23,ONLINE,Credit Card,James Evans,Small Business,Saskatoon,Saskatchewan,Prairies,Lumen Sports Bra,Apparel,Athleisure,154.09,82.7,616.36,61.64,554.72,330.8,223.92
ORD-02837,PROD-0089,4,180.92,0.05,CUST-0147,2025-01-08,Online,Debit Card,Sophia Singh,Consumer,Edmonton,Alberta,West,Pioneer Cooler Bag,Sports & Outdoors,Travel,180.92,94.42,723.68,36.18,687.5,377.68,309.82
ORD-02837,PROD-0026,2,289.77,0.05,CUST-0147,2025-01-08,Online,Debit Card,Sophia Singh,Consumer,Edmonton,Alberta,West,Northwind Ergonomic Chair,Furniture,Seating,289.77,135.52,579.54,28.98,550.56,271.04,279.52
ORD-02838,PROD-0024,1,332.34,0.1,CUST-0612,2025-01-10,Online,Credit Card,Jackson Foster,Consumer,Toronto,Ontario,Central,Aurora Printer Cabinet,Furniture,Office,332.34,167.39,332.34,33.23,299.11,167.39,131.72
ORD-02838,PROD-0051,3,76.8,0.0,CUST-0612,2025-01-10,Online,Credit Card,Jackson Foster,Consumer,Toronto,Ontario,Central,Summit Binder Set,Office Supplies,Organization,76.8,51.25,230.4,0.0,230.4,153.75,76.65
ORD-02839,PROD-0085,2,15.51,0.1,CUST-0475,2024-12-23,Marketplace,Cash,Nathan Jackson,Home Office,Fredericton,New Brunswick,Atlantic,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,31.02,3.1,27.92,19.12,8.8
ORD-02839,PROD-0042,7,31.42,0.0,CUST-0475,2024-12-23,Marketplace,Cash,Nathan Jackson,Home Office,Fredericton,New Brunswick,Atlantic,Cedar Copy Paper Box,Office Supplies,Paper,31.42,16.24,219.94,0.0,219.94,113.68,106.26
ORD-02839,PROD-0033,2,74.33,0.05,CUST-0475,2024-12-23,Marketplace,Cash,Nathan Jackson,Home Office,Fredericton,New Brunswick,Atlantic,Nova Drawer Unit,Furniture,Storage,74.33,39.6,148.66,7.43,141.23,79.2,62.03
ORD-02839,PROD-0104,3,154.09,0.1,CUST-0475,2024-12-23,Marketplace,Cash,Nathan Jackson,Home Office,Fredericton,New Brunswick,Atlantic,Lumen Sports Bra,Apparel,Athleisure,154.09,82.7,462.27,46.23,416.04,248.1,167.94
ORD-02840,PROD-0072,1,108.9,0.05,CUST-0338,2024-08-18, IN-STORE ,Credit Card,Chloe Walker,Small Business,Quebec City,Quebec,East,Aurora Pantry Bin,Home & Kitchen,Storage,108.9,52.95,108.9,5.44,103.46,52.95,50.51
ORD-02841,PROD-0108,2,103.9,0.05,CUST-0399,2024-12-22,In-Store,Debit Card,Henry Thompson,Consumer,Halifax,Nova Scotia,Atlantic,Aurora Running Socks,Apparel,Accessories,103.9,72.06,207.8,10.39,197.41,144.12,53.29
ORD-02841,PROD-0109,8,27.64,0.0,CUST-0399,2024-12-22,In-Store,Debit Card,Henry Thompson,Consumer,Halifax,Nova Scotia,Atlantic,Atlas Leather Belt,Apparel,Accessories,27.64,16.98,221.12,0.0,221.12,135.84,85.28
ORD-02842,PROD-0079,3,65.81,0.0,CUST-0172,2025-09-03,Marketplace,Credit Card,Grace Lewis,Small Business,Winnipeg,Manitoba,Prairies,Harbor Area Rug,Home & Kitchen,Decor,65.81,40.35,197.43,0.0,197.43,121.05,76.38
ORD-02843,PROD-0104,5,154.09,0.0,CUST-0418,2025-01-24,Online,Gift Card,Ethan Lee,Small Business,Toronto,Ontario,Central,Lumen Sports Bra,Apparel,Athleisure,154.09,82.7,770.45,0.0,770.45,413.5,356.95
ORD-02843,PROD-0054,2,54.96,0.05,CUST-0418,2025-01-24,Online,Gift Card,Ethan Lee,Small Business,Toronto,Ontario,Central,Cedar Label Maker,Office Supplies,Organization,54.96,36.8,109.92,5.5,104.42,73.6,30.82
ORD-02844,PROD-0118,1,20.34,0.0,CUST-0304,2025-04-04,Marketplace,Credit Card,Mia Roberts,Corporate,Edmonton,Alberta,West,Apex Slip-On Shoes,Apparel,Footwear,20.34,12.38,20.34,0.0,20.34,12.38,7.96
ORD-02844,PROD-0052,5,34.51,0.0,CUST-0304,2025-04-04,Marketplace,Credit Card,Mia Roberts,Corporate,Edmonton,Alberta,West,Vista Document Tray,Office Supplies,Organization,34.51,23.4,172.55,0.0,172.55,117.0,55.55
ORD-02845,PROD-0001,1,101.47,0.0,CUST-0517,2025-01-08,Online,Credit Card,Zoe Jackson,Consumer,Winnipeg,Manitoba,Prairies,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,101.47,0.0,101.47,54.81,46.66
ORD-02846,PROD-0045,2,49.53,0.0,CUST-0093,2025-03-09,In-Store,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Nova Shipping Labels,Office Supplies,Paper,49.53,32.66,99.06,0.0,99.06,65.32,33.74
ORD-02846,PROD-0068,1,156.65,0.0,CUST-0093,2025-03-09,In-Store,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Lumen Cutlery Tray,Home & Kitchen,Dining,156.65,109.42,156.65,0.0,156.65,109.42,47.23
ORD-02847,PROD-0034,4,123.52,0.2,CUST-0077,2024-08-02,Online,Credit Card,Ava Moore,Consumer,Hamilton,Ontario,Central,Apex Shelf Rack,Furniture,Storage,123.52,63.22,494.08,98.82,395.26,252.88,142.38
ORD-02847,PROD-0008,4,224.41,0.05,CUST-0077,2024-08-02,Online,Credit Card,Ava Moore,Consumer,Hamilton,Ontario,Central,Lumen Studio Earbuds,Electronics,Audio,224.41,142.74,897.64,44.88,852.76,570.96,281.8
ORD-02848,PROD-0060,4,46.33,0.0,CUST-0100,2025-11-27,Marketplace,PayPal,Leah Thompson,Corporate,Saskatoon,Saskatchewan,Prairies,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,185.32,0.0,185.32,100.12,85.2
ORD-02848,PROD-0075,7,207.96,0.0,CUST-0100,2025-11-27,Marketplace,PayPal,Leah Thompson,Corporate,Saskatoon,Saskatchewan,Prairies,Summit Vacuum Canister,Home & Kitchen,Storage,207.96,147.6,1455.72,0.0,1455.72,1033.2,422.52
ORD-02848,PROD-0007,3,117.78,0.2,CUST-0100,2025-11-27,Marketplace,PayPal,Leah Thompson,Corporate,Saskatoon,Saskatchewan,Prairies,Harbor Noise Cancelling Headset,Electronics,Audio,117.78,102.71,353.34,70.67,282.67,308.13,-25.46
ORD-02848,PROD-0041,3,37.4,0.05,CUST-0100,2025-11-27,Marketplace,PayPal,Leah Thompson,Corporate,Saskatoon,Saskatchewan,Prairies,Pioneer Notebook Pack,Office Supplies,Paper,37.4,18.95,112.2,5.61,106.59,56.85,49.74
ORD-02849,PROD-0016,1,349.12,0.15,CUST-0308,2025-02-18,In-Store,Credit Card,Nathan Evans,Small Business,Winnipeg,Manitoba,Prairies,Vista Phone Charger,Electronics,Mobile,349.12,194.38,349.12,52.37,296.75,194.38,102.37
ORD-02849,PROD-0071,4,103.4,0.05,CUST-0308,2025-02-18,In-Store,Credit Card,Nathan Evans,Small Business,Winnipeg,Manitoba,Prairies,Evergreen Food Container Set,Home & Kitchen,Storage,103.4,72.89,413.6,20.68,392.92,291.56,101.36
ORD-02850,PROD-0060,4,46.33,0.2,CUST-0573,2025-04-16,Online,Cash,Olivia Hall,Small Business,Calgary,Alberta,West,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,185.32,37.06,148.26,100.12,48.14
ORD-02850,PROD-0007,8,117.78,0.25,CUST-0573,2025-04-16,Online,Cash,Olivia Hall,Small Business,Calgary,Alberta,West,Harbor Noise Cancelling Headset,Electronics,Audio,117.78,102.71,942.24,235.56,706.68,821.68,-115.0
ORD-02851,PROD-0083,1,228.1,0.0,CUST-0486,2024-03-31,In-Store,Credit Card,Benjamin Walker,Small Business,Toronto,Ontario,Central,Evergreen Dumbbell Set,Sports & Outdoors,Fitness,228.1,128.15,228.1,0.0,228.1,128.15,99.95
ORD-02852,PROD-0109,5,27.64,0.1,CUST-0027,2025-09-09,Online,Credit Card,Logan Edwards,Consumer,Montreal,Quebec,East,Atlas Leather Belt,Apparel,Accessories,27.64,16.98,138.2,13.82,124.38,84.9,39.48
